setpoint,position,motor control input,current
60.000000,8.000000,-1.620000,-1.107891
60.000000,10.000000,-1.560000,-1.083477
60.000000,11.000000,-1.530000,-1.015117
60.000000,11.000000,-1.530000,-0.961406
60.000000,13.000000,-1.470000,-0.976055
60.000000,13.000000,-1.470000,-0.941875
60.000000,15.000000,-1.410000,-0.927227
60.000000,16.000000,-1.380000,-0.912578
60.000000,17.000000,-1.350000,-0.893047
60.000000,19.000000,-1.290000,-0.897930
60.000000,19.000000,-1.290000,-0.897930
60.000000,21.000000,-1.230000,-0.897930
60.000000,22.000000,-1.200000,-0.941875
60.000000,23.000000,-1.170000,-0.927227
60.000000,24.000000,-1.140000,-0.980937
60.000000,25.000000,-1.110000,-0.961406
60.000000,27.000000,-1.050000,-0.995586
60.000000,27.000000,-1.050000,-0.995586
60.000000,29.000000,-0.990000,-1.000469
60.000000,31.000000,-0.930000,-1.024883
60.000000,31.000000,-0.930000,-0.995586
60.000000,32.000000,-0.900000,-0.995586
60.000000,33.000000,-0.870000,-0.961406
60.000000,35.000000,-0.810000,-0.941875
60.000000,37.000000,-0.750000,-0.951641
60.000000,37.000000,-0.750000,-0.936992
60.000000,39.000000,-0.690000,-0.936992
60.000000,40.000000,-0.660000,-0.927227
60.000000,41.000000,-0.630000,-0.849102
60.000000,42.000000,-0.600000,-0.697734
60.000000,43.000000,-0.570000,-0.590312
60.000000,44.000000,-0.540000,-0.570781
60.000000,45.000000,-0.510000,-0.487773
60.000000,46.000000,-0.480000,-0.438945
60.000000,48.000000,-0.420000,-0.380352
60.000000,48.000000,-0.420000,-0.155742
60.000000,49.000000,-0.390000,-0.395000
60.000000,50.000000,-0.360000,-0.258281
60.000000,51.000000,-0.330000,-0.224102
60.000000,52.000000,-0.300000,-0.238750
60.000000,52.000000,-0.300000,-0.165508
60.000000,53.000000,-0.270000,-0.336406
60.000000,54.000000,-0.240000,-0.180156
60.000000,54.000000,-0.240000,-0.136211
60.000000,55.000000,-0.210000,-0.287578
60.000000,55.000000,-0.210000,-0.111797
60.000000,55.000000,-0.210000,-0.297344
60.000000,55.000000,-0.210000,-0.331523
60.000000,55.000000,-0.210000,-0.341289
60.000000,56.000000,-0.180000,-0.375469
60.000000,56.000000,-0.180000,-0.204570
60.000000,56.000000,-0.180000,-0.370586
60.000000,57.000000,-0.150000,-0.375469
60.000000,57.000000,-0.150000,-0.170391
60.000000,58.000000,-0.120000,-0.302227
60.000000,57.000000,-0.150000,-0.077617
60.000000,57.000000,-0.150000,-0.492656
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.141094
60.000000,58.000000,-0.120000,-0.224102
60.000000,58.000000,-0.120000,-0.233867
60.000000,58.000000,-0.120000,-0.263164
60.000000,58.000000,-0.120000,-0.253398
60.000000,57.000000,-0.150000,-0.302227
60.000000,58.000000,-0.120000,-0.541484
60.000000,57.000000,-0.150000,-0.150859
60.000000,57.000000,-0.150000,-0.561016
60.000000,57.000000,-0.150000,-0.512187
60.000000,57.000000,-0.150000,-0.434062
60.000000,57.000000,-0.150000,-0.468242
60.000000,57.000000,-0.150000,-0.468242
60.000000,57.000000,-0.150000,-0.404766
60.000000,58.000000,-0.120000,-0.463359
60.000000,57.000000,-0.150000,-0.160625
60.000000,57.000000,-0.150000,-0.580547
60.000000,57.000000,-0.150000,-0.409648
60.000000,57.000000,-0.150000,-0.473125
60.000000,57.000000,-0.150000,-0.463359
60.000000,57.000000,-0.150000,-0.458477
60.000000,57.000000,-0.150000,-0.468242
60.000000,57.000000,-0.150000,-0.458477
60.000000,56.000000,-0.180000,-0.453594
60.000000,56.000000,-0.180000,-0.673320
60.000000,56.000000,-0.180000,-0.590312
60.000000,56.000000,-0.180000,-0.658672
60.000000,56.000000,-0.180000,-0.600078
60.000000,56.000000,-0.180000,-0.580547
60.000000,56.000000,-0.180000,-0.575664
60.000000,56.000000,-0.180000,-0.507305
60.000000,55.000000,-0.210000,-0.692852
60.000000,55.000000,-0.210000,-0.692852
60.000000,54.000000,-0.240000,-0.648906
60.000000,55.000000,-0.210000,-0.800273
60.000000,54.000000,-0.240000,-0.443828
60.000000,54.000000,-0.240000,-0.829570
60.000000,54.000000,-0.240000,-0.624492
60.000000,54.000000,-0.240000,-0.604961
60.000000,54.000000,-0.240000,-0.653789
60.000000,54.000000,-0.240000,-0.536602
60.000000,54.000000,-0.240000,-0.551250
60.000000,54.000000,-0.240000,-0.487773
60.000000,54.000000,-0.240000,-0.507305
60.000000,54.000000,-0.240000,-0.526836
60.000000,54.000000,-0.240000,-0.497539
60.000000,55.000000,-0.210000,-0.468242
60.000000,55.000000,-0.210000,-0.282695
60.000000,55.000000,-0.210000,-0.385234
60.000000,56.000000,-0.180000,-0.316875
60.000000,56.000000,-0.180000,-0.145977
60.000000,56.000000,-0.180000,-0.238750
60.000000,56.000000,-0.180000,-0.238750
60.000000,56.000000,-0.180000,-0.209453
60.000000,57.000000,-0.150000,-0.268047
60.000000,57.000000,-0.150000,-0.038555
60.000000,57.000000,-0.150000,-0.194805
60.000000,57.000000,-0.150000,-0.150859
60.000000,57.000000,-0.150000,-0.233867
60.000000,57.000000,-0.150000,-0.214336
60.000000,57.000000,-0.150000,-0.248516
60.000000,57.000000,-0.150000,-0.272930
60.000000,58.000000,-0.120000,-0.287578
60.000000,58.000000,-0.120000,-0.033672
60.000000,58.000000,-0.120000,-0.219219
60.000000,58.000000,-0.120000,-0.160625
60.000000,58.000000,-0.120000,-0.219219
60.000000,58.000000,-0.120000,-0.243633
60.000000,58.000000,-0.120000,-0.228984
60.000000,59.000000,-0.090000,-0.258281
60.000000,59.000000,-0.090000,-0.072734
60.000000,59.000000,-0.090000,-0.131328
60.000000,59.000000,-0.090000,-0.136211
60.000000,59.000000,-0.090000,-0.121562
60.000000,59.000000,-0.090000,-0.155742
60.000000,59.000000,-0.090000,-0.141094
60.000000,59.000000,-0.090000,-0.141094
60.000000,60.000000,-0.060000,-0.150859
60.000000,60.000000,-0.060000,0.078633
60.000000,60.000000,-0.060000,-0.028789
60.000000,60.000000,-0.060000,0.000000
60.000000,60.000000,-0.060000,-0.019023
60.000000,61.000000,-0.027000,0.000000
60.000000,61.000000,-0.024000,0.020039
60.000000,62.000000,0.012000,0.000000
60.000000,61.000000,-0.015000,0.000000
60.000000,62.000000,0.021000,-0.014141
60.000000,62.000000,0.027000,-0.019023
60.000000,62.000000,0.033000,-0.019023
60.000000,63.000000,0.072000,-0.028789
60.000000,63.000000,0.081000,0.059102
60.000000,63.000000,0.090000,0.063984
60.000000,64.000000,0.132000,0.073750
60.000000,64.000000,0.144000,0.322773
60.000000,65.000000,0.189000,0.249531
60.000000,64.000000,0.171000,0.430195
60.000000,64.000000,0.180000,0.132344
60.000000,65.000000,0.210000,0.234883
60.000000,64.000000,0.180000,0.342305
60.000000,64.000000,0.180000,0.029805
60.000000,64.000000,0.180000,0.122578
60.000000,63.000000,0.150000,0.112813
60.000000,64.000000,0.180000,-0.126445
60.000000,63.000000,0.150000,0.186055
60.000000,63.000000,0.150000,-0.111797
60.000000,63.000000,0.150000,0.020039
60.000000,62.000000,0.120000,-0.033672
60.000000,62.000000,0.120000,-0.077617
60.000000,61.000000,0.090000,-0.058086
60.000000,61.000000,0.090000,-0.185039
60.000000,61.000000,0.090000,-0.087383
60.000000,61.000000,0.090000,-0.087383
60.000000,61.000000,0.090000,-0.053203
60.000000,61.000000,0.090000,-0.043437
60.000000,61.000000,0.090000,-0.048320
60.000000,61.000000,0.090000,-0.053203
60.000000,60.000000,0.060000,-0.038555
60.000000,61.000000,0.090000,-0.126445
60.000000,60.000000,0.060000,0.000000
60.000000,60.000000,0.060000,-0.126445
60.000000,60.000000,0.060000,-0.053203
60.000000,60.000000,0.060000,-0.072734
60.000000,60.000000,0.060000,-0.082500
60.000000,60.000000,0.060000,-0.033672
60.000000,60.000000,0.060000,-0.043437
60.000000,60.000000,0.060000,-0.067852
60.000000,59.000000,0.027000,-0.058086
60.000000,60.000000,0.057000,-0.053203
60.000000,59.000000,0.024000,-0.033672
60.000000,59.000000,0.021000,-0.087383
60.000000,59.000000,0.018000,-0.048320
60.000000,58.000000,-0.018000,-0.053203
60.000000,59.000000,0.009000,-0.097148
60.000000,58.000000,-0.027000,-0.043437
60.000000,58.000000,-0.033000,-0.058086
60.000000,58.000000,-0.039000,-0.097148
60.000000,58.000000,-0.045000,-0.048320
60.000000,58.000000,-0.051000,-0.102031
60.000000,58.000000,-0.057000,-0.111797
60.000000,58.000000,-0.063000,-0.131328
60.000000,58.000000,-0.069000,-0.150859
60.000000,58.000000,-0.075000,-0.160625
60.000000,58.000000,-0.081000,-0.194805
60.000000,58.000000,-0.087000,-0.199687
60.000000,58.000000,-0.093000,-0.199687
60.000000,58.000000,-0.099000,-0.243633
60.000000,57.000000,-0.138000,-0.253398
60.000000,58.000000,-0.114000,-0.546367
60.000000,58.000000,-0.120000,-0.238750
60.000000,57.000000,-0.150000,-0.409648
60.000000,58.000000,-0.120000,-0.590312
60.000000,57.000000,-0.150000,-0.258281
